SampleID,Achromobacter_denitrificans,Achromobacter_xylosoxidans,Acinetobacter_baumannii,Acinetobacter_lwoffii,Acinetobacter_ursingii,Actinobacillus_pleuropneumoniae,Actinobaculum_massiliense,Actinomyces_graevenitzii,Actinomyces_oris,Actinomyces_urogenitalis,Actinosynnema_pretiosum,Aeromonas_caviae,Aeromonas_hydrophila,Aeromonas_salmonicida,Akkermansia_muciniphila,Alkalihalobacillus_clausii,Amedibacillus_dolichus,Amedibacterium_intestinale,Anaerococcus_obesiensis,Anaerococcus_senegalensis,Anaerococcus_vaginalis,Anaerostipes_caccae,Anaerotruncus_colihominis,Arabia_massiliensis,Arachnia_massiliensis,Atlantibacter_hermannii,Bacillus_amyloliquefaciens,Bacillus_anthracis,Bacillus_cereus,Bacillus_licheniformis,Bacillus_thuringiensis,Bacteroides_acidifaciens,Bacteroides_massiliensis,Bacteroides_stercoris,Bacteroides_vulgatus,Bifidobacterium_adolescentis,Bifidobacterium_angulatum,Bifidobacterium_bifidum,Bifidobacterium_breve,Bifidobacterium_dentium,Bifidobacterium_gallinarum,Bifidobacterium_infantis,Bifidobacterium_kashiwanohense,Bifidobacterium_longum,Bifidobacterium_pseudocatenulatum,Bifidobacterium_pullorum,Bifidobacterium_ruminantium,Bifidobacterium_scardovii,Bifidobacterium_thermophilum,Blautia_luti,Blautia_obeum,Cedecea_davisae,Cedecea_lapagei,Cedecea_neteri,Chimaeribacter_arupi,Citrobacter_amalonaticus,Citrobacter_braakii,Citrobacter_europaeus,Citrobacter_farmeri,Citrobacter_freundii,Citrobacter_gillenii,Citrobacter_koseri,Citrobacter_portucalensis,Citrobacter_rodentium,Citrobacter_sedlakii,Citrobacter_werkmanii,Citrobacter_youngae,Clostridioides_difficile,Clostridium_baratii,Clostridium_beijerinckii,Clostridium_botulinum,Clostridium_butyricum,Clostridium_celatum,Clostridium_cuniculi,Clostridium_disporicum,Clostridium_ihumii,Clostridium_kluyveri,Clostridium_massiliamazoniense,Clostridium_neonatale,Clostridium_nigeriense,Clostridium_paraputrificum,Clostridium_perfringens,Clostridium_saccharoperbutylacetonicum,Clostridium_saudiense,Clostridium_senegalense,Clostridium_septicum,Clostridium_tertium,Clostridium_tetani,Clostridium_ventriculi,Collinsella_stercoris,Corynebacterium_afermentans,Corynebacterium_amycolatum,Corynebacterium_aurimucosum,Corynebacterium_diphtheriae,Corynebacterium_glutamicum,Corynebacterium_jeikeium,Corynebacterium_kefirresidentii,Corynebacterium_kroppenstedtii,Corynebacterium_phoceense,Corynebacterium_simulans,Corynebacterium_striatum,Corynebacterium_vitaeruminis,Cronobacter_malonaticus,Cronobacter_muytjensii,Cronobacter_sakazakii,Cupriavidus_metallidurans,Cutibacterium_acnes,Cutibacterium_avidum,Cutibacterium_granulosum,Delftia_acidovorans,Delftia_tsuruhatensis,Dermabacter_hominis,Dialister_hominis,Dickeya_aquatica,Dickeya_chrysanthemi,Dickeya_dadantii,Dickeya_dianthicola,Dickeya_fangzhongdai,Duncaniella_dubosii,Dysosmobacter_welbionis,Edwardsiella_anguillarum,Eggerthella_lenta,Eikenella_corrodens,Eisenbergiella_massiliensis,Eisenbergiella_tayi,Ellagibacter_isourolithinifaciens,Enterobacter_asburiae,Enterobacter_bugandensis,Enterobacter_cancerogenus,Enterobacter_chengduensis,Enterobacter_cloacae,Enterobacter_hormaechei,Enterobacter_kobei,Enterobacter_ludwigii,Enterobacter_mori,Enterobacter_oligotrophica,Enterobacter_roggenkampii,Enterobacter_sichuanensis,Enterobacter_timonensis,Enterobacteriaceae_bacterium,Enterococcus_avium,Enterococcus_devriesei,Enterococcus_durans,Enterococcus_faecalis,Enterococcus_faecium,Enterococcus_gilvus,Enterococcus_mundtii,Enterococcus_raffinosus,Enteroscipio_rubneri,Erysipelatoclostridium_ramosum,Erysipelatoclostridium_saccharogumia,Erysipelatoclostridium_spiroforme,Escherichia_albertii,Escherichia_coli,Escherichia_fergusonii,Escherichia_marmotae,Eubacterium_callanderi,Eubacterium_limosum,Eubacterium_ramulus,Extibacter_hylemonae,Faecalibacterium_prausnitzii,Faecalimonas_phoceensis,Faecalimonas_umbilicata,Finegoldia_magna,Flaviflexus_massiliensis,Flavonifractor_plautii,Fusobacterium_hwasookii,Fusobacterium_nucleatum,Gemella_haemolysans,Gleimia_europaea,Gordonibacter_massiliensis,Gordonibacter_pamelaeae,Haemophilus_ducreyi,Haemophilus_parahaemolyticus,Haemophilus_parainfluenzae,Haemophilus_somnus,Hafnia_alvei,Intestinimonas_butyriciproducens,Kallipyga_gabonensis,Klebsiella_aerogenes,Klebsiella_grimontii,Klebsiella_indica,Klebsiella_michiganensis,Klebsiella_oxytoca,Klebsiella_pneumoniae,Klebsiella_quasipneumoniae,Klebsiella_quasivariicola,Klebsiella_variicola,Kluyvera_ascorbata,Kosakonia_cowanii,Kytococcus_sedentarius,Lachnoanaerobaculum_orale,Lactobacillus_brevis,Lactobacillus_casei,Lactobacillus_crispatus,Lactobacillus_fermentum,Lactobacillus_gasseri,Lactobacillus_helveticus,Lactobacillus_johnsonii,Lactobacillus_lindneri,Lactobacillus_paracasei,Lactobacillus_paragasseri,Lactobacillus_rhamnosus,Lactococcus_lactis,Leclercia_adecarboxylata,Leminorella_richardii,Ligilactobacillus_animalis,Limosilactobacillus_antri,Mediterraneibacter_butyricigenes,Mediterraneibacter_faecis,Mediterraneibacter_torques,Megasphaera_elsdenii,Microvirga_massiliensis,Mixta_calida,Mixta_theicola,Morganella_morganii,Muricomes_fissicatena,Mycobacterium_tuberculosis,Negativicoccus_massiliensis,Negativicoccus_succinicivorans,Neisseria_gonorrhoeae,Neisseria_macacae,Neisseria_subflava,Nesterenkonia_massiliensis,Noviherbaspirillum_massiliense,Olegusella_massiliensis,Pantoea_agglomerans,Pantoea_ananatis,Pantoea_anthophila,Pantoea_brenneri,Pantoea_conspicua,Pantoea_eucalypti,Pantoea_septica,Pantoea_stewartii,Parabacteroides_distasonis,Paraclostridium_sordellii,Pasteurella_multocida,Pauljensenia_polynesiensis,Pauljensenia_radingae,Pauljensenia_turicensis,Pectobacterium_brasiliense,Pectobacterium_parmentieri,Peptococcus_niger,Peptoniphilus_grossensis,Peptoniphilus_lacydonensis,Peptoniphilus_obesi,Peptoniphilus_phoceensis,Phytobacter_diazotrophicus,Phytobacter_massiliensis,Phytobacter_ursingii,Pluralibacter_gergoviae,Prevotella_bivia,Prevotella_lascolaii,Prevotella_oris,Prevotella_veroralis,Propionibacterium_acidifaciens,Propionibacterium_acnes,Propionibacterium_freudenreichii,Proteus_cibarius,Proteus_hauseri,Proteus_mirabilis,Proteus_vulgaris,Providencia_rettgeri,Providencia_stuartii,Pseudescherichia_vulneris,Pseudoalteromonas_haloplanktis,Pseudoflavonifractor_capillosus,Pseudomonas_aeruginosa,Pseudomonas_entomophila,Pseudomonas_extremaustralis,Pseudomonas_fluorescens,Pseudomonas_fulva,Pseudomonas_massiliensis,Pseudomonas_mendocina,Pseudomonas_putida,Pseudomonas_stutzeri,Pseudomonas_syringae,Rahnella_variigena,Ralstonia_pickettii,Raoultella_electrica,Raoultella_ornithinolytica,Raoultella_planticola,Renibacterium_salmoninarum,Rhodoferax_koreense,Romboutsia_dakarensis,Romboutsia_timonensis,Rothia_mucilaginosa,Rubneribacter_badeniensis,Ruthenibacterium_lactatiformans,Salmonella_bongori,Salmonella_enterica,Salmonella_typhi,Schaalia_odontolytica,Serratia_liquefaciens,Serratia_marcescens,Serratia_plymuthica,Serratia_proteamaculans,Serratia_rubidaea,Serratia_ureilytica,Shigella_boydii,Shigella_dysenteriae,Shigella_flexneri,Shigella_sonnei,Sodalis_glossinidius,Staphylococcus_argenteus,Staphylococcus_aureus,Staphylococcus_delphini,Staphylococcus_epidermidis,Staphylococcus_haemolyticus,Staphylococcus_lugdunensis,Staphylococcus_schleiferi,Staphylococcus_warneri,Stenotrophomonas_maltophilia,Stenotrophomonas_maltophiliaK,Stenotrophomonas_maltophiliaQ,Streptococcus_agalactiae,Streptococcus_anginosus,Streptococcus_canis,Streptococcus_cristatus,Streptococcus_dysgalactiae,Streptococcus_equi,Streptococcus_equinus,Streptococcus_gallolyticus,Streptococcus_gordonii,Streptococcus_intermedius,Streptococcus_lutetiensis,Streptococcus_macedonicus,Streptococcus_milleri,Streptococcus_mitis,Streptococcus_oralis,Streptococcus_pasteurianus,Streptococcus_pneumoniae,Streptococcus_pseudopneumoniae,Streptococcus_pyogenes,Streptococcus_salivarius,Streptococcus_sanguinis,Streptococcus_suis,Streptococcus_thermophilus,Streptococcus_vestibularis,Streptomyces_spongiicola,Terrisporobacter_glycolicus,Terrisporobacter_othiniensis,Timonella_senegalensis,Ureaplasma_parvum,Varibaculum_cambriense,Varibaculum_massiliense,Varibaculum_timonense,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Vibrio_cholerae,Vibrio_fischeri,Vibrio_fluvialis,Vibrio_vulnificus,Winkia_neuii,Xanthomonas_oryzae,Yersinia_enterocolitica,Yersinia_intermedia,Yersinia_massiliensis,Yersinia_pestis,Yersinia_pseudotuberculosis,Yokenella_regensburgei,NEC_onset2,NEC_status,DOL,Days_before_NEC_onset,Patient
375-01_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Early,control,11,10,375-01
375-01_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Early,control,12,9,375-01
375-01_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Early,control,13,8,375-01
378-01_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332057267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Early,case,5,16,378-01
378-01_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308956818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Early,case,13,8,378-01
378-01_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140889563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662557746,0,0.662557746,0.662557746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140889563,0,0,0,0,0,0,0,0,0,0,0,0,0.140889563,0.337442254,0,0,0,0.140889563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Early,case,18,3,378-01
378-01_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023123227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019029927,0,0.043547567,0,0,0.023123227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134582646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134582646,0,0,0,0.08792577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023123227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060644119,0,0.060644119,0.060644119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08792577,0,0,0,0,0,0,0,0,0,0.134582646,0.134582646,0,0.08792577,0.219750727,0,0,0,0.08792577,0,0,0,0.134582646,0,0,0,0,0.000254417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Early,case,21,0,378-01
378-01_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007873413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006097908,0,0.015428009,0,0,0.007873413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137020035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137020035,0,0,0,0.130129889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007873413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027661306,0,0.027661306,0.027661306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130129889,0,0,0,0,0,0,0,0,0,0.137020035,0.137020035,0,0.130129889,0.291816223,0,0,0,0.130129889,0,0,0,0.137020035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Early,case,21,0,378-01
382_01_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Early,control,12,2,382-01
382_01_5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Early,control,14,0,382-01
382-01_4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Early,control,13,1,382-01
383-01_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451524964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016675145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016675145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451524964,0,0,0,0.034530243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077336867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Early,control,12,21,383-01
